Scopus Source ID,Title,CiteScore 2020,SNIP,SJR,Percentile
12318,Optical Materials,4.8,0.955,0.598,60
12318,Optical Materials,4.8,0.955,0.598,71
12318,Optical Materials,4.8,0.955,0.598,67
12318,Optical Materials,4.8,0.955,0.598,66
12318,Optical Materials,4.8,0.955,0.598,72
12318,Optical Materials,4.8,0.955,0.598,74
12319,Optical Review,2.1,0.632,0.307,35
12320,"Journal of the Optical Society of America A: Optics and Image Science, and Vision",3.7,1.082,0.803,59
12320,"Journal of the Optical Society of America A: Optics and Image Science, and Vision",3.7,1.082,0.803,60
12320,"Journal of the Optical Society of America A: Optics and Image Science, and Vision",3.7,1.082,0.803,58
12321,Information Systems Journal,12.3,2.822,2.635,95
12321,Information Systems Journal,12.3,2.822,2.635,95
12321,Information Systems Journal,12.3,2.822,2.635,93
12324,Computer Systems Science and Engineering,1.2,0.382,0.19,9
12324,Computer Systems Science and Engineering,1.2,0.382,0.19,32
12324,Computer Systems Science and Engineering,1.2,0.382,0.19,25
12325,Journal of Alloys and Compounds,8.9,1.38,1.112,93
12325,Journal of Alloys and Compounds,8.9,1.38,1.112,94
12325,Journal of Alloys and Compounds,8.9,1.38,1.112,92
12325,Journal of Alloys and Compounds,8.9,1.38,1.112,94
12326,Journal of Corrosion Science and Engineering,0.2,0.12,0.125,11
12326,Journal of Corrosion Science and Engineering,0.2,0.12,0.125,12
12326,Journal of Corrosion Science and Engineering,0.2,0.12,0.125,10
12327,Journal of Failure Analysis and Prevention,1.3,0.647,0.245,36
12327,Journal of Failure Analysis and Prevention,1.3,0.647,0.245,29
12327,Journal of Failure Analysis and Prevention,1.3,0.647,0.245,29
12327,Journal of Failure Analysis and Prevention,1.3,0.647,0.245,34
12328,Current Therapeutic Research,2.5,0.921,0.449,43
12328,Current Therapeutic Research,2.5,0.921,0.449,35
12329,Journal of Iron and Steel Research International,2.5,0.772,0.436,65
12329,Journal of Iron and Steel Research International,2.5,0.772,0.436,50
12329,Journal of Iron and Steel Research International,2.5,0.772,0.436,49
12330,Journal of Materials Science and Technology,9.4,2.147,1.743,95
12330,Journal of Materials Science and Technology,9.4,2.147,1.743,94
12330,Journal of Materials Science and Technology,9.4,2.147,1.743,91
12330,Journal of Materials Science and Technology,9.4,2.147,1.743,95
12330,Journal of Materials Science and Technology,9.4,2.147,1.743,93
12330,Journal of Materials Science and Technology,9.4,2.147,1.743,95
12331,Current Topics in Medicinal Chemistry,6.1,0.82,0.706,75
12332,Safety Science,7.8,2.473,1.178,96
12332,Safety Science,7.8,2.473,1.178,94
12332,Safety Science,7.8,2.473,1.178,94
12333,Journal of Phase Equilibria and Diffusion,2.5,0.809,0.558,66
12333,Journal of Phase Equilibria and Diffusion,2.5,0.809,0.558,50
12333,Journal of Phase Equilibria and Diffusion,2.5,0.809,0.558,45
12336,International Journal for Numerical Methods in Engineering,5.8,1.445,1.421,91
12336,International Journal for Numerical Methods in Engineering,5.8,1.445,1.421,90
12336,International Journal for Numerical Methods in Engineering,5.8,1.445,1.421,92
12337,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,4.2,1.092,0.761,88
12337,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,4.2,1.092,0.761,81
12337,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,4.2,1.092,0.761,78
12337,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,4.2,1.092,0.761,85
12340,Theoretical and Mathematical Physics(Russian Federation),1.5,0.834,0.416,21
12340,Theoretical and Mathematical Physics(Russian Federation),1.5,0.834,0.416,38
12341,Journal of the Optical Society of America B: Optical Physics,3.9,0.842,0.741,81
12341,Journal of the Optical Society of America B: Optical Physics,3.9,0.842,0.741,63
12342,International Journal of Control,5.1,1.125,0.793,73
12342,International Journal of Control,5.1,1.125,0.793,74
12344,"Scandinavian Journal of Work, Environment and Health",6.8,1.996,1.621,92
12345,International Journal of Engineering Education,2.1,0.973,0.551,60
12345,International Journal of Engineering Education,2.1,0.973,0.551,65
12346,Optics and Laser Technology,6.3,1.427,0.799,82
12346,Optics and Laser Technology,6.3,1.427,0.799,79
12346,Optics and Laser Technology,6.3,1.427,0.799,82
12347,Thin Solid Films,3.8,0.791,0.544,60
12347,Thin Solid Films,3.8,0.791,0.544,80
12347,Thin Solid Films,3.8,0.791,0.544,68
12347,Thin Solid Films,3.8,0.791,0.544,69
12347,Thin Solid Films,3.8,0.791,0.544,62
12348,Optics and Lasers in Engineering,8.5,2.328,1.143,89
12348,Optics and Lasers in Engineering,8.5,2.328,1.143,86
12348,Optics and Lasers in Engineering,8.5,2.328,1.143,93
12348,Optics and Lasers in Engineering,8.5,2.328,1.143,89
12349,International Journal of Engineering Science,13.4,1.988,2.731,99
12349,International Journal of Engineering Science,13.4,1.988,2.731,96
12349,International Journal of Engineering Science,13.4,1.988,2.731,97
12349,International Journal of Engineering Science,13.4,1.988,2.731,92
12351,Optics and Spectroscopy (English translation of Optika i Spektroskopiya),1.5,0.609,0.283,24
12351,Optics and Spectroscopy (English translation of Optika i Spektroskopiya),1.5,0.609,0.283,26
12352,Optics Communications,4.4,0.918,0.625,69
12352,Optics Communications,4.4,0.918,0.625,63
12352,Optics Communications,4.4,0.918,0.625,70
12352,Optics Communications,4.4,0.918,0.625,71
12354,The Lancet Oncology,53,9.914,13.53,99
12356,Minerva Ortopedica e Traumatologica,0.5,0.162,0.132,16
12356,Minerva Ortopedica e Traumatologica,0.5,0.162,0.132,21
12358,International Journal of Fuzzy Systems,7.3,1.279,0.73,90
12358,International Journal of Fuzzy Systems,7.3,1.279,0.73,88
12358,International Journal of Fuzzy Systems,7.3,1.279,0.73,80
12358,International Journal of Fuzzy Systems,7.3,1.279,0.73,83
12360,International Journal of General Systems,3.4,1.148,0.482,62
12360,International Journal of General Systems,3.4,1.148,0.482,62
12360,International Journal of General Systems,3.4,1.148,0.482,66
12360,International Journal of General Systems,3.4,1.148,0.482,59
12360,International Journal of General Systems,3.4,1.148,0.482,60
12361,Libri Oncologici,0.2,0.073,0.189,11
12364,International Journal of Information and Management Sciences,0.6,0.193,0.134,15
12364,International Journal of Information and Management Sciences,0.6,0.193,0.134,15
12364,International Journal of Information and Management Sciences,0.6,0.193,0.134,12
12364,International Journal of Information and Management Sciences,0.6,0.193,0.134,23
12364,International Journal of Information and Management Sciences,0.6,0.193,0.134,13
12365,Canadian Journal of Law and Society,0.8,0.799,0.267,49
12365,Canadian Journal of Law and Society,0.8,0.799,0.267,44
12366,Photogrammetric Engineering and Remote Sensing,3.2,0.674,0.483,60
12367,Photogrammetric Record,3.8,1.21,0.638,70
12367,Photogrammetric Record,3.8,1.21,0.638,74
12367,Photogrammetric Record,3.8,1.21,0.638,67
12367,Photogrammetric Record,3.8,1.21,0.638,65
12369,Journal of Rare Earths,5.8,1.22,0.734,74
12369,Journal of Rare Earths,5.8,1.22,0.734,79
12370,Journal of Computer and System Sciences,4.5,1.276,0.573,77
12370,Journal of Computer and System Sciences,4.5,1.276,0.573,78
12370,Journal of Computer and System Sciences,4.5,1.276,0.573,87
12370,Journal of Computer and System Sciences,4.5,1.276,0.573,72
12372,Acta Astronautica,5.4,1.7,1.134,89
12373,Journal of Computer Information Systems,5,1.244,0.632,77
12373,Journal of Computer Information Systems,5,1.244,0.632,76
12373,Journal of Computer Information Systems,5,1.244,0.632,93
12375,Advances in Space Research,4.6,1.274,0.682,82
12375,Advances in Space Research,4.6,1.274,0.682,71
12375,Advances in Space Research,4.6,1.274,0.682,84
12375,Advances in Space Research,4.6,1.274,0.682,67
12375,Advances in Space Research,4.6,1.274,0.682,75
12375,Advances in Space Research,4.6,1.274,0.682,63
12377,Keikinzoku/Journal of Japan Institute of Light Metals,0.4,0.238,0.161,14
12377,Keikinzoku/Journal of Japan Institute of Light Metals,0.4,0.238,0.161,13
12377,Keikinzoku/Journal of Japan Institute of Light Metals,0.4,0.238,0.161,6
12377,Keikinzoku/Journal of Japan Institute of Light Metals,0.4,0.238,0.161,9
12383,International Journal of Impact Engineering,7.5,2.415,1.534,97
12383,International Journal of Impact Engineering,7.5,2.415,1.534,96
12383,International Journal of Impact Engineering,7.5,2.415,1.534,91
12383,International Journal of Impact Engineering,7.5,2.415,1.534,93
12383,International Journal of Impact Engineering,7.5,2.415,1.534,92
12383,International Journal of Impact Engineering,7.5,2.415,1.534,91
12383,International Journal of Impact Engineering,7.5,2.415,1.534,92
12385,International Journal of Industrial Ergonomics,4.1,1.846,0.57,70
12385,International Journal of Industrial Ergonomics,4.1,1.846,0.57,77
12387,International Journal of Mechanical Engineering Education,2,1.121,0.314,45
12387,International Journal of Mechanical Engineering Education,2,1.121,0.314,64
12389,Turkish Journal of Physics,0.9,0.32,0.169,22
12390,Canadian journal of women and the law = Revue juridique La femme et le droit,0.7,0.623,0.27,48
12390,Canadian journal of women and the law = Revue juridique La femme et le droit,0.7,0.623,0.27,47
12390,Canadian journal of women and the law = Revue juridique La femme et le droit,0.7,0.623,0.27,43
12391,Lung Cancer,8.2,1.45,1.989,92
12391,Lung Cancer,8.2,1.45,1.989,75
12391,Lung Cancer,8.2,1.45,1.989,84
12392,Lymphatic Research and Biology,2.6,1.034,0.646,50
12394,Nature Structural and Molecular Biology,19.3,2.536,9.448,96
12394,Nature Structural and Molecular Biology,19.3,2.536,9.448,95
12395,Polar Geography,2.5,1.254,0.513,72
12395,Polar Geography,2.5,1.254,0.513,61
12395,Polar Geography,2.5,1.254,0.513,68
12396,Journal of Strategic Information Systems,17.4,4.544,3.133,98
12396,Journal of Strategic Information Systems,17.4,4.544,3.133,98
12396,Journal of Strategic Information Systems,17.4,4.544,3.133,98
12397,Polar Record,1.9,0.651,0.304,51
12397,Polar Record,1.9,0.651,0.304,50
12397,Polar Record,1.9,0.651,0.304,60
12398,Journal of Systems Architecture,5.6,1.365,0.598,74
12398,Journal of Systems Architecture,5.6,1.365,0.598,72
12400,APMIS,5.7,1.18,0.909,82
12400,APMIS,5.7,1.18,0.909,71
12400,APMIS,5.7,1.18,0.909,59
12402,MIS Quarterly: Management Information Systems,14.7,3.698,5.283,97
12402,MIS Quarterly: Management Information Systems,14.7,3.698,5.283,97
12402,MIS Quarterly: Management Information Systems,14.7,3.698,5.283,97
12402,MIS Quarterly: Management Information Systems,14.7,3.698,5.283,97
12403,Medical Oncology,6.3,0.989,1.037,80
12403,Medical Oncology,6.3,0.989,1.037,61
12403,Medical Oncology,6.3,0.989,1.037,75
12408,Notfall und Rettungsmedizin,0.8,0.393,0.205,35
12409,Multidimensional Systems and Signal Processing,4.1,0.919,0.337,64
12409,Multidimensional Systems and Signal Processing,4.1,0.919,0.337,60
12409,Multidimensional Systems and Signal Processing,4.1,0.919,0.337,84
12409,Multidimensional Systems and Signal Processing,4.1,0.919,0.337,58
12409,Multidimensional Systems and Signal Processing,4.1,0.919,0.337,67
12409,Multidimensional Systems and Signal Processing,4.1,0.919,0.337,58
12409,Multidimensional Systems and Signal Processing,4.1,0.919,0.337,68
12411,Tijdschrift voor Gerontologie en Geriatrie,0.5,0.219,0.192,14
12411,Tijdschrift voor Gerontologie en Geriatrie,0.5,0.219,0.192,11
12412,Topics in Geriatric Rehabilitation,0.6,0.251,0.167,12
12412,Topics in Geriatric Rehabilitation,0.6,0.251,0.167,25
12412,Topics in Geriatric Rehabilitation,0.6,0.251,0.167,23
12415,"International Journal of Reliability, Quality and Safety Engineering",1.7,0.559,0.248,50
12415,"International Journal of Reliability, Quality and Safety Engineering",1.7,0.559,0.248,43
12415,"International Journal of Reliability, Quality and Safety Engineering",1.7,0.559,0.248,45
12415,"International Journal of Reliability, Quality and Safety Engineering",1.7,0.559,0.248,47
12415,"International Journal of Reliability, Quality and Safety Engineering",1.7,0.559,0.248,40
12415,"International Journal of Reliability, Quality and Safety Engineering",1.7,0.559,0.248,47
12415,"International Journal of Reliability, Quality and Safety Engineering",1.7,0.559,0.248,37
12419,International Journal of Systems Science,4.9,0.833,0.591,81
12419,International Journal of Systems Science,4.9,0.833,0.591,72
12419,International Journal of Systems Science,4.9,0.833,0.591,73
12421,Technische Sicherheit,0.1,0.066,0.1,7
12421,Technische Sicherheit,0.1,0.066,0.1,1
12424,Inverse Problems in Science and Engineering,2.7,0.993,0.426,67
12424,Inverse Problems in Science and Engineering,2.7,0.993,0.426,66
12424,Inverse Problems in Science and Engineering,2.7,0.993,0.426,53
12426,Journal of the Canadian Society of Forensic Science,1.4,0.399,0.463,32
12427,Melanoma Research,5.9,0.888,1.072,89
12427,Melanoma Research,5.9,0.888,1.072,58
12427,Melanoma Research,5.9,0.888,1.072,72
12428,Comptes Rendus - Biologies,3.2,0.651,0.529,43
12428,Comptes Rendus - Biologies,3.2,0.651,0.529,79
12428,Comptes Rendus - Biologies,3.2,0.651,0.529,58
12429,Molecular Cancer,34.3,4.213,7.274,99
12429,Molecular Cancer,34.3,4.213,7.274,97
12429,Molecular Cancer,34.3,4.213,7.274,97
12430,Molecular Cancer Research,8.7,1.157,2.273,76
12430,Molecular Cancer Research,8.7,1.157,2.273,85
12430,Molecular Cancer Research,8.7,1.157,2.273,82
12431,Prace i Studia Geograficzne,0.2,0.077,0.106,6
12431,Prace i Studia Geograficzne,0.2,0.077,0.106,20
12431,Prace i Studia Geograficzne,0.2,0.077,0.106,5
12431,Prace i Studia Geograficzne,0.2,0.077,0.106,8
12431,Prace i Studia Geograficzne,0.2,0.077,0.106,30
12431,Prace i Studia Geograficzne,0.2,0.077,0.106,11
12434,Operative Techniques in Orthopaedics,0.5,0.211,0.213,17
12434,Operative Techniques in Orthopaedics,0.5,0.211,0.213,21
12435,Molecular Cancer Therapeutics,10.3,1.313,2.717,83
12435,Molecular Cancer Therapeutics,10.3,1.313,2.717,88
12437,Molecular Carcinogenesis,8.1,0.888,1.254,74
12437,Molecular Carcinogenesis,8.1,0.888,1.254,78
12439,Der Orthopade,1.6,0.618,0.356,41
12440,Professional Geographer,3.7,1.369,0.994,74
12440,Professional Geographer,3.7,1.369,0.994,82
12441,Open Systems and Information Dynamics,2.9,0.667,0.606,63
12441,Open Systems and Information Dynamics,2.9,0.667,0.606,72
12441,Open Systems and Information Dynamics,2.9,0.667,0.606,75
12442,Progress in Human Geography,12.7,5.019,4.283,99
12443,Real-Time Systems,5.2,1.477,0.442,88
12443,Real-Time Systems,5.2,1.477,0.442,85
12443,Real-Time Systems,5.2,1.477,0.442,74
12443,Real-Time Systems,5.2,1.477,0.442,77
12443,Real-Time Systems,5.2,1.477,0.442,76
12443,Real-Time Systems,5.2,1.477,0.442,75
12444,Aeronautical Journal,1.9,0.638,0.337,46
12445,Deutsche Medizinische Wochenschrift,0.8,0.273,0.151,38
12455,Molecular Therapy,17.7,1.867,3.871,98
12455,Molecular Therapy,17.7,1.867,3.871,97
12455,Molecular Therapy,17.7,1.867,3.871,96
12455,Molecular Therapy,17.7,1.867,3.871,96
12455,Molecular Therapy,17.7,1.867,3.871,94
12456,Acta Biotheoretica,1.7,0.64,0.256,89
12456,Acta Biotheoretica,1.7,0.64,0.256,62
12456,Acta Biotheoretica,1.7,0.64,0.256,47
12456,Acta Biotheoretica,1.7,0.64,0.256,39
12456,Acta Biotheoretica,1.7,0.64,0.256,46
12457,Progress in Physical Geography,5.9,1.367,1.027,82
12457,Progress in Physical Geography,5.9,1.367,1.027,88
12457,Progress in Physical Geography,5.9,1.367,1.027,93
12459,Journal of the National Cancer Institute,19,3.337,5.797,96
12459,Journal of the National Cancer Institute,19,3.337,5.797,96
12460,Przeglad Geograficzny,0.9,0.518,0.214,30
12460,Przeglad Geograficzny,0.9,0.518,0.214,35
12464,Nature Reviews Cancer,78.3,10.274,19.575,99
12464,Nature Reviews Cancer,78.3,10.274,19.575,99
12465,Quaestiones Geographicae,2.5,0.834,0.356,62
12469,Orthopedic Clinics of North America,3.9,1.319,1.177,75
12472,Jixie Qiangdu/Journal of Mechanical Strength,0.5,0.462,0.22,5
12472,Jixie Qiangdu/Journal of Mechanical Strength,0.5,0.462,0.22,9
12472,Jixie Qiangdu/Journal of Mechanical Strength,0.5,0.462,0.22,10
12472,Jixie Qiangdu/Journal of Mechanical Strength,0.5,0.462,0.22,14
12473,Journal of UOEH,1,0.441,0.196,44
12474,Journal of Engineering and Applied Science,0.5,1.28,0.205,13
12479,Journal of Engineering Design,5.3,1.529,0.692,88
12480,Work,1.8,1.029,0.5,54
12480,Work,1.8,1.029,0.5,39
12481,Journal of Engineering Education,9.2,6.264,3.896,96
12481,Journal of Engineering Education,9.2,6.264,3.896,99
12482,Uspekhi Fiziologicheskikh Nauk,0.9,0.305,0.119,9
12484,Disease-a-Month,2.7,1.209,0.436,74
12485,Journal of Engineering Mathematics,3.1,0.84,0.417,88
12485,Journal of Engineering Mathematics,3.1,0.84,0.417,72
12487,Journal of Engineering Technology,0.7,0.739,0.156,22
12489,Vacuum,5.4,1.211,0.738,87
12489,Vacuum,5.4,1.211,0.738,81
12489,Vacuum,5.4,1.211,0.738,78
12490,Journal of Fluids and Structures,5.5,1.575,1.005,84
12491,Vakuum in Forschung und Praxis,0.6,0.317,0.213,18
12491,Vakuum in Forschung und Praxis,0.6,0.317,0.213,7
12492,Journal of Information Science and Engineering,1.3,0.517,0.195,27
12492,Journal of Information Science and Engineering,1.3,0.517,0.195,58
12492,Journal of Information Science and Engineering,1.3,0.517,0.195,25
12492,Journal of Information Science and Engineering,1.3,0.517,0.195,17
12492,Journal of Information Science and Engineering,1.3,0.517,0.195,19
12493,Acta Oecologica,2.4,0.749,0.616,59
12493,Acta Oecologica,2.4,0.749,0.616,54
12495,Neoplasia,11.1,1.73,2.52,88
12498,Neoplasma,3.3,0.496,0.628,79
12498,Neoplasma,3.3,0.496,0.628,41
12499,Neuro-Oncology,17.3,2.774,4.005,97
12499,Neuro-Oncology,17.3,2.774,4.005,94
12499,Neuro-Oncology,17.3,2.774,4.005,95
12503,Remote Sensing of Environment,17.6,3.345,3.611,99
12503,Remote Sensing of Environment,17.6,3.345,3.611,99
12503,Remote Sensing of Environment,17.6,3.345,3.611,99
12505,Ecology of Food and Nutrition,1.9,0.681,0.381,40
12505,Ecology of Food and Nutrition,1.9,0.681,0.381,42
12505,Ecology of Food and Nutrition,1.9,0.681,0.381,49
12507,Aerospace Science and Technology,7.4,2.001,1.277,94
12509,Journal of Integrated Design and Process Science,1.3,0.392,0.15,46
12511,"Zentralblatt fur Arbeitsmedizin, Arbeitsschutz und Ergonomie",0.6,0.22,0.176,15
12512,Journal of Management in Engineering - ASCE,7.9,2.372,1.646,99
12512,Journal of Management in Engineering - ASCE,7.9,2.372,1.646,94
